timestamp,location_name,requests,drivers,weather,event,base_fare,actual_price_paid
2025-11-14 06:18:54,Tech Park,65,50,Clear,None,144,155.52
2025-11-01 15:20:54,Tech Park,55,46,Clear,None,106,106.0
2025-10-31 04:37:54,Suburbs,35,30,Clear,None,119,119.0
2025-11-02 08:49:54,City Center,118,75,Rainy,None,131,196.33
2025-10-25 12:56:54,Tech Park,63,57,Clear,None,149,149.0
2025-11-01 23:09:54,Suburbs,63,60,Cloudy,None,144,144.0
2025-11-17 17:46:54,Tech Park,146,171,Clear,None,100,100.0
2025-10-26 09:42:54,City Center,88,67,Cloudy,None,139,151.61
2025-11-08 23:17:54,Suburbs,82,91,Clear,Concert,124,124.0
2025-11-22 09:01:54,City Center,100,89,Clear,None,109,109.0
2025-11-10 03:00:54,Suburbs,58,57,Clear,None,146,146.0
2025-11-04 03:22:54,Tech Park,73,48,Rainy,None,138,201.02
2025-11-06 06:50:54,Suburbs,45,41,Clear,None,101,101.0
2025-11-14 18:56:54,Suburbs,70,45,Foggy,None,122,156.7
2025-11-04 06:30:54,City Center,76,81,Clear,None,124,124.0
2025-11-21 13:41:54,Suburbs,36,33,Clear,None,122,122.0
2025-10-31 14:20:54,Airport,74,58,Rainy,None,124,156.33
2025-11-13 18:08:54,Tech Park,165,102,Clear,None,146,194.78
2025-11-10 11:17:54,Tech Park,55,58,Clear,None,139,139.0
2025-11-02 12:41:54,Airport,81,83,Foggy,None,122,122.0
2025-10-29 13:40:54,Mall,48,46,Clear,None,102,102.0
2025-11-10 10:49:54,Tech Park,101,80,Clear,None,143,150.15
2025-11-01 08:05:54,Suburbs,71,75,Clear,None,105,105.0
2025-11-02 17:59:54,Tech Park,188,204,Clear,None,121,121.0
2025-10-26 17:16:54,Suburbs,131,117,Rainy,None,111,133.2
2025-11-12 18:52:54,Mall,71,76,Cloudy,None,120,120.0
2025-11-09 16:22:54,Suburbs,66,47,Clear,None,107,124.48
2025-11-03 13:29:54,Airport,62,71,Clear,None,111,111.0
2025-10-27 22:25:54,Tech Park,75,61,Rainy,None,108,132.15
2025-10-31 10:39:54,City Center,152,125,Clear,Concert,130,131.66
2025-11-12 07:49:54,Mall,48,39,Foggy,None,136,139.35
2025-11-09 11:08:54,Mall,58,45,Clear,None,140,149.96
2025-11-17 20:57:54,City Center,92,89,Clear,None,117,117.0
2025-11-11 08:40:54,Suburbs,50,31,Clear,None,147,195.56
2025-11-02 10:18:54,City Center,112,122,Clear,None,129,129.0
2025-11-10 05:56:54,Mall,67,53,Rainy,None,117,146.4
2025-10-30 21:29:54,Suburbs,103,73,Rainy,None,120,164.25
2025-11-11 07:48:54,Tech Park,44,35,Foggy,None,107,111.89
2025-10-24 12:33:54,Suburbs,55,53,Clear,None,118,118.0
2025-10-29 05:16:54,Suburbs,39,43,Cloudy,None,112,112.0
2025-11-07 15:30:54,Tech Park,74,69,Rainy,None,112,134.4
2025-11-13 09:29:54,City Center,96,62,Clear,None,121,154.72
2025-11-22 12:34:54,Tech Park,68,62,Rainy,None,126,151.2
2025-11-01 20:28:54,Suburbs,90,84,Cloudy,None,127,127.0
2025-10-28 12:33:54,Suburbs,63,46,Rainy,None,124,165.62
2025-11-11 08:35:54,Tech Park,157,149,Rainy,None,136,163.2
2025-11-04 01:27:54,City Center,86,92,Clear,None,149,149.0
2025-10-24 05:04:54,City Center,75,47,Clear,None,120,157.99
2025-11-01 17:54:54,City Center,125,90,Clear,None,112,128.92
2025-11-20 21:50:54,Suburbs,67,79,Clear,None,127,127.0
2025-10-29 09:39:54,Airport,69,73,Clear,None,101,101.0
2025-11-11 17:49:54,Tech Park,182,125,Rainy,None,127,178.41
2025-11-04 22:21:54,Tech Park,59,50,Clear,None,142,142.0
2025-11-02 04:01:54,Suburbs,52,38,Cloudy,None,131,148.65
2025-10-27 17:48:54,City Center,107,97,Cloudy,None,102,102.0
2025-10-29 02:31:54,City Center,73,85,Clear,None,119,119.0
2025-11-05 21:21:54,City Center,117,110,Clear,None,142,142.0
2025-10-30 09:52:54,City Center,76,86,Clear,None,141,141.0
2025-11-18 02:48:54,City Center,123,79,Rainy,None,109,161.93
2025-10-29 08:57:54,City Center,80,62,Clear,None,149,159.77
2025-11-16 02:05:54,Suburbs,66,65,Clear,None,120,120.0
2025-11-03 03:50:54,Tech Park,44,45,Clear,None,114,114.0
2025-10-30 05:12:54,City Center,76,79,Clear,None,116,116.0
2025-10-23 14:53:54,Mall,67,51,Rainy,None,123,158.79
2025-11-13 12:27:54,Suburbs,57,49,Cloudy,None,139,139.0
2025-11-09 16:38:54,City Center,101,118,Clear,None,112,112.0
2025-10-25 00:42:54,Suburbs,60,57,Clear,None,112,112.0
2025-11-17 23:13:54,Mall,58,59,Clear,None,141,141.0
2025-10-28 21:12:54,City Center,123,121,Cloudy,None,111,111.0
2025-10-24 11:44:54,City Center,77,70,Cloudy,None,144,144.0
2025-10-25 03:43:54,Tech Park,106,73,Rainy,None,127,178.01
2025-11-13 12:18:54,Airport,79,85,Clear,None,102,102.0
2025-11-12 20:27:54,Mall,85,82,Clear,None,101,101.0
2025-10-26 12:00:54,City Center,104,64,Foggy,None,111,148.74
2025-11-21 03:56:54,Mall,52,38,Clear,None,130,147.52
2025-10-27 23:27:54,Suburbs,55,58,Clear,None,149,149.0
2025-11-02 04:43:54,City Center,95,81,Clear,None,106,106.0
2025-10-28 02:45:54,Mall,41,35,Clear,None,120,120.0
2025-11-18 06:32:54,Suburbs,53,59,Clear,None,127,127.0
2025-11-08 14:59:54,Tech Park,64,53,Cloudy,None,128,128.77
2025-11-10 16:52:54,City Center,114,131,Clear,Sports,112,112.0
2025-11-01 20:02:54,Airport,181,127,Rainy,None,106,146.3
2025-11-02 19:35:54,Mall,119,63,Rainy,None,111,194.37
2025-11-11 11:45:54,Mall,62,31,Rainy,None,139,255.76
2025-11-08 02:02:54,Airport,75,78,Cloudy,None,103,103.0
2025-11-11 11:09:54,Suburbs,54,48,Cloudy,None,146,146.0
2025-11-22 03:54:54,Suburbs,51,53,Foggy,None,132,132.0
2025-11-09 11:39:54,Suburbs,68,74,Clear,None,132,132.0
2025-11-20 22:07:54,Airport,69,70,Clear,None,111,111.0
2025-10-28 04:23:54,City Center,116,92,Rainy,None,106,132.36
2025-10-30 15:14:54,Suburbs,50,40,Foggy,None,132,137.28
2025-11-19 14:40:54,City Center,94,98,Cloudy,None,119,119.0
2025-10-29 07:49:54,Tech Park,48,43,Foggy,None,123,123.0
2025-10-26 04:26:54,Tech Park,64,43,Clear,None,140,172.3
2025-11-20 21:37:54,Tech Park,56,42,Clear,None,139,153.83
2025-10-31 16:56:54,Tech Park,44,47,Clear,None,102,102.0
2025-11-10 14:48:54,City Center,74,59,Clear,None,101,105.38
2025-10-30 23:22:54,Airport,79,91,Clear,None,111,111.0
2025-11-20 18:35:54,City Center,128,149,Clear,None,121,121.0
2025-11-20 23:08:54,Suburbs,70,38,Rainy,None,116,198.79
2025-11-10 15:17:54,Tech Park,39,30,Clear,None,129,139.32
2025-11-05 00:12:54,City Center,79,86,Clear,None,139,139.0
2025-11-20 22:14:54,Tech Park,58,43,Clear,None,102,114.15
2025-11-04 21:07:54,Tech Park,80,56,Foggy,None,120,141.94
2025-11-03 16:10:54,Airport,60,66,Clear,None,119,119.0
2025-11-02 15:42:54,Suburbs,59,43,Clear,None,105,119.46
2025-11-18 11:37:54,Tech Park,55,62,Clear,None,146,146.0
2025-11-18 10:02:54,City Center,69,56,Clear,None,134,137.45
2025-10-28 22:19:54,Suburbs,59,44,Clear,None,101,112.39
2025-11-02 22:21:54,Suburbs,65,54,Foggy,None,106,106.31
2025-11-06 18:16:54,Tech Park,163,192,Cloudy,None,136,136.0
2025-11-20 00:44:54,Mall,47,49,Clear,None,139,139.0
2025-11-13 17:14:54,Tech Park,226,125,Rainy,None,104,175.39
2025-10-24 12:58:54,Suburbs,52,46,Foggy,None,115,115.0
2025-10-31 19:46:54,Mall,70,83,Clear,None,120,120.0
2025-10-31 01:41:54,Tech Park,42,26,Clear,None,100,133.23
2025-11-02 21:50:54,City Center,133,101,Clear,None,140,153.09
2025-11-07 16:12:54,City Center,75,80,Clear,None,124,124.0
2025-11-08 04:02:54,Suburbs,86,72,Rainy,None,103,123.6
2025-11-05 03:03:54,Suburbs,77,67,Rainy,None,138,165.6
2025-11-07 17:37:54,City Center,135,92,Clear,None,132,160.24
2025-11-14 04:08:54,Mall,56,66,Clear,None,141,141.0
2025-11-10 03:00:54,City Center,73,72,Clear,None,110,110.0
2025-11-07 19:38:54,City Center,124,101,Clear,None,102,104.26
2025-11-10 07:45:54,City Center,93,79,Clear,None,135,135.0
2025-11-08 13:30:54,City Center,119,103,Clear,None,103,103.0
2025-11-12 10:34:54,Tech Park,104,95,Foggy,None,102,102.0
2025-11-15 01:06:54,Mall,77,89,Clear,None,145,145.0
2025-10-27 04:41:54,City Center,87,99,Clear,None,119,119.0
2025-11-15 13:20:54,City Center,125,107,Rainy,None,129,154.8
2025-10-23 15:13:54,Tech Park,81,68,Clear,Festival,101,101.0
2025-11-04 16:02:54,Tech Park,52,36,Clear,None,139,166.18
2025-11-14 13:06:54,Suburbs,50,34,Clear,None,133,161.79
2025-11-21 18:36:54,Airport,150,96,Rainy,None,106,157.94
2025-10-28 13:42:54,Tech Park,39,33,Clear,None,125,125.0
2025-11-16 15:55:54,Tech Park,57,48,Clear,None,138,138.0
2025-11-11 07:38:54,Suburbs,62,37,Clear,None,134,184.99
2025-11-08 07:01:54,Tech Park,77,57,Rainy,None,121,159.8
2025-11-01 01:27:54,Airport,113,80,Rainy,None,122,167.14
2025-11-13 20:08:54,Suburbs,95,80,Rainy,None,149,178.8
2025-11-08 01:39:54,Tech Park,60,46,Clear,None,148,160.35
2025-10-31 00:51:54,Tech Park,83,44,Rainy,None,135,236.13
2025-11-08 11:14:54,City Center,142,140,Clear,Sports,122,122.0
2025-10-29 16:46:54,Mall,54,61,Clear,None,114,114.0
2025-11-20 14:43:54,Tech Park,53,52,Clear,None,139,139.0
2025-11-12 00:59:54,City Center,81,72,Clear,None,122,122.0
2025-11-21 08:24:54,Airport,112,92,Rainy,None,137,166.31
2025-10-27 10:38:54,City Center,75,63,Clear,None,144,144.0
2025-11-20 13:02:54,Mall,38,43,Clear,None,147,147.0
2025-11-21 18:49:54,Airport,109,90,Foggy,None,148,149.32
2025-10-31 12:06:54,Tech Park,42,33,Clear,None,106,112.17
2025-11-06 07:47:54,City Center,108,52,Rainy,None,145,275.72
2025-11-01 14:28:54,City Center,83,94,Clear,None,132,132.0
2025-10-30 12:10:54,Mall,43,29,Clear,None,103,126.3
2025-11-04 11:22:54,Mall,75,63,Clear,Sports,103,103.0
2025-11-06 22:41:54,Suburbs,54,38,Cloudy,None,131,154.17
2025-11-17 16:56:54,Suburbs,48,37,Clear,None,122,131.5
2025-11-21 10:51:54,City Center,189,110,Rainy,Conference,127,205.05
2025-10-28 05:12:54,City Center,117,71,Rainy,None,135,210.37
2025-10-30 06:07:54,Suburbs,57,40,Rainy,None,106,146.28
2025-11-22 09:00:54,Mall,64,76,Clear,None,113,113.0
2025-11-07 23:26:54,Suburbs,54,40,Cloudy,None,100,112.0
2025-10-24 11:05:54,City Center,75,58,Foggy,None,107,114.97
2025-11-15 13:44:54,Mall,67,77,Clear,None,110,110.0
2025-10-30 12:18:54,City Center,80,73,Clear,None,130,130.0
2025-11-12 18:41:54,Suburbs,76,52,Clear,None,113,136.64
2025-11-08 10:34:54,City Center,99,85,Cloudy,None,110,110.0
2025-11-13 03:02:54,City Center,176,128,Rainy,Concert,111,148.74
2025-11-06 13:59:54,Airport,71,69,Clear,None,138,138.0
2025-10-26 17:44:54,City Center,161,185,Clear,None,147,147.0
2025-11-18 15:06:54,Airport,79,76,Clear,None,128,128.0
2025-11-02 08:57:54,City Center,136,117,Rainy,None,103,123.6
2025-10-31 17:20:54,Suburbs,68,48,Clear,None,147,172.48
2025-11-22 01:21:54,Suburbs,61,46,Clear,None,121,133.21
2025-10-28 12:42:54,Mall,57,40,Cloudy,None,107,126.26
2025-10-31 06:27:54,Mall,42,38,Clear,None,135,135.0
2025-11-05 14:39:54,City Center,58,61,Clear,None,104,104.0
2025-10-28 21:07:54,City Center,105,91,Clear,None,125,125.0
2025-11-21 01:43:54,Suburbs,61,51,Clear,None,124,124.0
2025-11-09 18:49:54,Tech Park,165,147,Cloudy,None,133,133.0
2025-11-04 03:04:54,Tech Park,46,47,Clear,None,138,138.0
2025-11-10 12:11:54,Suburbs,57,56,Foggy,None,126,126.0
2025-11-15 02:27:54,Tech Park,60,47,Cloudy,None,112,118.86
2025-11-20 09:40:54,Suburbs,41,45,Clear,None,122,122.0
2025-11-05 03:27:54,City Center,116,133,Clear,Conference,119,119.0
2025-11-05 19:41:54,City Center,179,170,Rainy,None,146,175.2
2025-10-29 09:35:54,City Center,95,59,Clear,None,130,172.66
2025-11-17 06:32:54,Suburbs,53,56,Cloudy,None,143,143.0
2025-11-09 05:23:54,Tech Park,73,55,Rainy,None,109,141.9
2025-10-28 16:05:54,Tech Park,76,47,Rainy,None,117,179.43
2025-11-21 21:11:54,City Center,130,80,Clear,None,137,183.58
2025-11-20 07:36:54,City Center,82,68,Clear,None,128,128.6
2025-10-30 14:17:54,City Center,74,82,Clear,None,147,147.0
2025-11-13 01:46:54,City Center,77,66,Clear,None,129,129.0
2025-11-19 21:13:54,Suburbs,164,120,Rainy,Festival,126,168.0
2025-11-08 23:10:54,City Center,167,176,Clear,Concert,149,149.0
2025-10-27 01:44:54,City Center,115,89,Cloudy,Concert,106,113.81
2025-11-13 05:18:54,City Center,89,61,Clear,None,135,162.97
2025-11-03 15:57:54,Tech Park,77,47,Rainy,None,137,212.44
2025-10-27 22:18:54,Tech Park,54,42,Clear,None,135,144.26
2025-11-09 04:12:54,Mall,68,41,Foggy,None,111,151.72
2025-11-02 07:07:54,Airport,76,56,Clear,None,100,112.57
2025-10-30 18:05:54,Suburbs,76,57,Clear,None,128,141.65
2025-10-23 17:59:54,City Center,136,158,Clear,None,120,120.0
2025-11-16 02:00:54,Suburbs,67,51,Clear,None,103,112.37
2025-10-27 17:19:54,Mall,74,78,Clear,None,106,106.0
2025-10-25 13:39:54,City Center,114,112,Clear,None,127,127.0
2025-10-28 22:18:54,City Center,93,75,Clear,None,105,108.36
2025-10-24 04:29:54,City Center,91,94,Clear,None,139,139.0
2025-10-26 13:51:54,Airport,78,75,Clear,None,100,100.0
2025-10-23 19:55:54,City Center,100,62,Clear,None,131,174.27
2025-11-03 00:07:54,City Center,101,76,Rainy,None,127,165.5
2025-10-29 03:00:54,City Center,140,117,Cloudy,Conference,123,123.0
2025-11-17 13:37:54,Tech Park,53,45,Cloudy,None,111,111.0
2025-11-17 21:06:54,Suburbs,81,61,Clear,None,129,142.2
2025-10-25 14:03:54,City Center,99,115,Clear,None,134,134.0
2025-11-09 02:42:54,City Center,109,79,Rainy,None,110,147.82
2025-10-31 09:05:54,Suburbs,66,32,Rainy,None,134,253.26
2025-10-25 16:42:54,Suburbs,86,48,Rainy,None,107,179.05
2025-11-12 05:45:54,City Center,78,53,Clear,None,106,129.04
2025-11-04 09:13:54,Tech Park,138,130,Rainy,None,135,162.0
2025-11-22 14:21:54,City Center,91,74,Clear,None,126,129.0
2025-11-12 01:39:54,City Center,79,56,Clear,None,125,146.07
2025-11-03 06:46:54,City Center,60,44,Clear,None,107,121.01
2025-11-18 23:22:54,Tech Park,82,86,Foggy,Concert,107,107.0
2025-10-26 15:27:54,City Center,94,95,Clear,None,110,110.0
2025-11-20 05:23:54,City Center,93,94,Clear,None,102,102.0
2025-10-24 10:44:54,City Center,121,107,Clear,Festival,111,111.0
2025-11-01 07:45:54,Tech Park,85,73,Rainy,None,130,156.0
2025-10-24 22:15:54,City Center,117,61,Rainy,None,134,237.77
2025-11-22 11:51:54,Suburbs,70,54,Clear,None,123,132.48
2025-10-27 21:34:54,Suburbs,149,112,Rainy,Festival,148,193.03
2025-10-28 05:16:54,Suburbs,71,48,Rainy,None,109,155.14
2025-11-02 14:20:54,Tech Park,67,75,Clear,None,105,105.0
2025-11-08 10:28:54,City Center,90,89,Clear,None,136,136.0
2025-11-21 14:44:54,Suburbs,80,61,Rainy,None,116,149.54
2025-10-29 09:00:54,City Center,78,64,Clear,None,103,104.55
2025-11-08 14:21:54,City Center,87,88,Clear,None,129,129.0
2025-11-15 01:34:54,Airport,82,72,Clear,None,113,113.0
2025-10-28 13:32:54,Airport,76,66,Clear,None,106,106.0
2025-11-05 10:11:54,Airport,66,73,Clear,None,119,119.0
2025-11-07 10:30:54,City Center,84,73,Clear,None,108,108.0
2025-11-12 10:11:54,Suburbs,54,44,Clear,None,112,114.44
2025-11-20 17:31:54,City Center,105,68,Clear,None,147,187.47
2025-10-27 01:35:54,Airport,52,61,Cloudy,None,145,145.0
2025-10-26 06:53:54,City Center,90,106,Clear,None,120,120.0
2025-11-08 00:55:54,Suburbs,60,38,Clear,None,106,138.13
2025-10-25 03:31:54,Mall,102,85,Clear,Conference,146,146.0
2025-11-20 17:59:54,Suburbs,109,52,Rainy,None,116,222.36
2025-11-11 11:14:54,Suburbs,60,40,Clear,None,111,137.64
2025-10-26 07:01:54,Suburbs,66,64,Clear,None,136,136.0
2025-11-03 05:53:54,Mall,52,55,Clear,None,108,108.0
2025-10-25 15:01:54,City Center,102,76,Cloudy,None,118,131.41
2025-10-26 03:23:54,Mall,60,69,Clear,None,132,132.0
2025-11-02 09:12:54,Suburbs,123,72,Rainy,Sports,102,163.88
2025-11-19 00:21:54,Tech Park,72,55,Foggy,Festival,106,115.25
2025-10-28 07:32:54,Tech Park,56,40,Clear,None,117,135.72
2025-11-11 18:05:54,City Center,116,74,Clear,None,106,137.17
2025-10-26 12:23:54,City Center,142,131,Rainy,None,106,127.2
2025-11-13 12:10:54,Mall,66,52,Rainy,None,147,184.54
2025-11-14 08:51:54,City Center,73,49,Clear,None,118,145.36
2025-10-25 16:18:54,Suburbs,104,73,Clear,Festival,149,175.78
2025-10-26 01:31:54,Tech Park,72,71,Clear,None,135,135.0
2025-10-26 07:01:54,Tech Park,60,57,Clear,None,100,100.0
2025-10-24 21:11:54,City Center,118,120,Clear,None,118,118.0
2025-10-31 10:52:54,Tech Park,106,69,Clear,None,148,187.81
2025-11-20 20:09:54,Suburbs,88,71,Clear,None,125,128.94
2025-11-17 11:11:54,Suburbs,48,55,Clear,None,104,104.0
2025-11-09 14:19:54,Tech Park,64,58,Clear,None,147,147.0
2025-11-02 09:36:54,Mall,49,49,Clear,None,103,103.0
2025-10-25 08:56:54,City Center,83,89,Clear,None,148,148.0
2025-10-31 04:08:54,Suburbs,71,46,Foggy,Conference,121,154.25
2025-11-14 13:38:54,City Center,74,85,Cloudy,None,127,127.0
2025-11-06 23:58:54,Tech Park,68,61,Rainy,None,143,171.6
2025-11-08 15:52:54,City Center,90,90,Clear,None,113,113.0
2025-11-08 15:12:54,Mall,64,45,Clear,None,126,148.4
2025-11-03 16:03:54,City Center,87,63,Clear,None,121,138.52
2025-11-20 05:25:54,Tech Park,54,45,Cloudy,None,118,118.0
2025-11-09 05:32:54,City Center,111,131,Clear,None,133,133.0
2025-11-11 14:05:54,City Center,75,68,Clear,None,127,127.0
2025-11-04 20:37:54,City Center,130,134,Clear,None,140,140.0
2025-11-05 09:25:54,City Center,73,45,Foggy,None,100,133.78
2025-10-30 07:21:54,Mall,58,43,Clear,None,140,156.67
2025-11-21 04:05:54,Suburbs,78,70,Rainy,None,134,160.8
2025-10-26 22:45:54,Mall,90,56,Rainy,None,127,193.77
2025-11-01 00:30:54,Mall,62,58,Clear,None,110,110.0
2025-10-28 20:26:54,Suburbs,105,71,Rainy,None,128,182.16
2025-10-30 05:27:54,City Center,139,122,Clear,Conference,133,133.0
2025-11-02 22:33:54,City Center,102,105,Clear,None,127,127.0
2025-11-11 16:40:54,Airport,72,51,Clear,None,117,136.82
2025-11-04 10:55:54,Airport,74,78,Clear,None,135,135.0
2025-10-24 03:54:54,Suburbs,50,47,Cloudy,None,114,114.0
2025-10-31 15:11:54,Tech Park,48,32,Cloudy,None,104,128.96
2025-11-19 17:31:54,Suburbs,78,91,Clear,None,118,118.0
2025-10-25 01:57:54,Tech Park,46,32,Clear,None,122,145.18
2025-11-16 22:09:54,Tech Park,64,61,Clear,None,109,109.0
2025-11-21 00:27:54,City Center,73,86,Foggy,None,110,110.0
2025-11-14 01:45:54,City Center,85,97,Cloudy,None,137,137.0
2025-11-12 04:59:54,Airport,91,78,Rainy,None,142,170.4
2025-10-30 21:55:54,Tech Park,97,92,Clear,Conference,101,101.0
2025-11-12 05:08:54,Suburbs,84,99,Clear,Sports,101,101.0
2025-11-08 23:40:54,City Center,102,64,Clear,None,116,152.54
2025-11-13 22:00:54,Airport,108,56,Rainy,None,132,235.34
2025-11-04 00:07:54,Mall,61,56,Clear,None,124,124.0
2025-11-03 21:17:54,City Center,123,96,Foggy,None,106,112.89
2025-10-24 02:00:54,Tech Park,52,34,Clear,None,107,135.2
2025-11-11 16:49:54,Mall,48,34,Clear,None,118,137.99
2025-10-30 14:13:54,Mall,79,48,Rainy,None,125,194.58
2025-11-09 22:36:54,City Center,90,96,Foggy,None,121,121.0
2025-10-28 10:59:54,Tech Park,141,121,Rainy,None,107,128.4
2025-10-25 15:33:54,Tech Park,56,54,Clear,None,137,137.0
2025-11-08 20:08:54,Suburbs,102,117,Clear,None,145,145.0
2025-11-09 05:34:54,Suburbs,47,49,Clear,None,112,112.0
2025-11-19 23:12:54,City Center,90,66,Clear,None,104,117.61
2025-11-04 02:37:54,Tech Park,76,40,Rainy,None,119,209.44
2025-11-21 16:23:54,Suburbs,42,38,Cloudy,None,111,111.0
2025-11-07 21:14:54,City Center,125,120,Foggy,None,120,120.0
2025-10-26 21:15:54,Suburbs,100,75,Clear,None,127,140.55
2025-11-07 09:44:54,City Center,87,71,Clear,None,105,107.13
2025-10-29 22:13:54,Suburbs,44,29,Clear,None,108,135.41
2025-11-18 00:26:54,Suburbs,74,48,Rainy,None,142,209.21
2025-11-08 01:49:54,Suburbs,61,70,Foggy,None,119,119.0
2025-11-16 18:26:54,City Center,206,112,Rainy,None,118,201.95
2025-11-12 10:07:54,Mall,52,39,Foggy,None,108,119.52
2025-11-16 07:45:54,City Center,123,114,Rainy,None,108,129.6
2025-11-15 21:43:54,City Center,220,148,Foggy,Sports,105,129.06
2025-11-05 02:21:54,City Center,79,79,Clear,None,105,105.0
2025-11-09 23:57:54,Suburbs,92,57,Clear,Festival,109,145.1
2025-11-04 19:31:54,Suburbs,71,54,Cloudy,None,119,129.93
2025-11-04 04:10:54,Tech Park,44,39,Foggy,None,104,104.0
2025-10-30 17:10:54,Mall,103,77,Rainy,None,115,150.66
2025-11-03 21:55:54,City Center,168,96,Rainy,None,145,237.8
2025-11-19 07:16:54,Mall,48,45,Foggy,None,141,141.0
2025-10-30 13:12:54,Mall,32,19,Clear,None,136,188.68
2025-10-24 21:21:54,Airport,107,88,Clear,None,144,145.83
2025-11-02 05:36:54,Suburbs,67,48,Clear,None,100,115.67
2025-11-12 13:32:54,City Center,64,39,Foggy,None,101,136.63
2025-11-01 20:20:54,Mall,89,100,Foggy,None,137,137.0
2025-11-13 22:12:54,City Center,73,64,Clear,None,148,148.0
2025-11-12 11:28:54,Suburbs,34,36,Clear,None,110,110.0
2025-11-12 21:35:54,City Center,180,96,Rainy,None,115,200.1
2025-11-05 23:44:54,City Center,96,105,Clear,None,128,128.0
2025-11-17 04:10:54,Tech Park,45,40,Cloudy,None,131,131.0
2025-11-03 13:34:54,Suburbs,53,38,Clear,None,140,161.81
2025-11-08 23:06:54,City Center,222,149,Rainy,Conference,101,144.63
2025-11-06 19:23:54,Mall,69,46,Cloudy,None,106,131.44
2025-11-19 22:51:54,City Center,180,96,Rainy,Concert,126,219.24
2025-11-18 02:41:54,Suburbs,58,40,Rainy,None,123,172.2
2025-11-01 23:26:54,Tech Park,61,36,Foggy,None,115,160.49
2025-10-24 10:14:54,Tech Park,107,90,Clear,None,106,106.0
2025-11-12 08:30:54,Mall,43,34,Clear,None,109,114.64
2025-10-30 21:09:54,Tech Park,77,88,Clear,None,143,143.0
2025-11-07 17:13:54,Suburbs,65,62,Clear,None,130,130.0
2025-11-15 17:57:54,Tech Park,262,153,Rainy,None,149,239.88
2025-11-02 13:41:54,City Center,91,101,Clear,None,136,136.0
2025-11-08 19:01:54,Suburbs,95,67,Foggy,None,126,147.97
2025-10-30 10:13:54,Suburbs,91,107,Cloudy,Conference,108,108.0
2025-11-04 13:34:54,Suburbs,60,47,Rainy,None,136,171.53
2025-11-09 21:54:54,Mall,111,104,Rainy,None,129,154.8
2025-10-25 09:47:54,Suburbs,62,51,Clear,None,112,113.41
2025-10-29 07:25:54,Mall,85,81,Cloudy,Festival,126,126.0
2025-11-11 08:57:54,Suburbs,59,47,Cloudy,None,128,133.66
2025-10-27 14:58:54,City Center,62,37,Clear,None,145,200.18
2025-10-31 23:06:54,Suburbs,56,34,Foggy,None,146,198.22
2025-10-25 22:23:54,Mall,50,45,Clear,None,106,106.0
2025-11-01 05:55:54,Suburbs,46,45,Clear,None,103,103.0
2025-11-05 15:50:54,Airport,64,47,Clear,None,124,140.04
2025-11-19 06:06:54,Suburbs,117,103,Rainy,Festival,121,145.2
2025-10-24 00:13:54,City Center,83,52,Clear,None,112,147.5
2025-11-01 14:42:54,Mall,56,36,Clear,None,121,155.42
2025-10-24 08:42:54,City Center,117,100,Clear,Conference,144,144.0
2025-10-29 04:09:54,Suburbs,55,46,Clear,None,122,122.0
2025-11-16 03:28:54,Suburbs,79,49,Foggy,None,127,168.88
2025-10-26 17:38:54,Tech Park,288,260,Clear,Conference,103,103.0
2025-11-03 09:43:54,Suburbs,49,37,Clear,None,113,124.24
2025-11-04 10:18:54,Tech Park,142,68,Rainy,None,108,206.34
2025-11-06 17:33:54,Tech Park,169,137,Clear,None,130,133.49
2025-11-13 14:58:54,Suburbs,46,37,Clear,None,109,112.77
2025-11-05 06:28:54,Suburbs,90,79,Clear,Conference,102,102.0
2025-11-19 21:16:54,City Center,178,107,Clear,Conference,114,156.28
2025-11-01 11:52:54,Mall,51,51,Foggy,None,142,142.0
2025-11-13 21:12:54,Tech Park,112,106,Clear,Concert,126,126.0
2025-10-25 05:16:54,Airport,99,91,Clear,None,122,122.0
2025-11-07 19:40:54,City Center,151,107,Rainy,None,117,160.17
2025-11-17 04:12:54,Tech Park,45,47,Clear,None,119,119.0
2025-11-05 16:04:54,Suburbs,80,62,Clear,Sports,149,159.77
2025-11-21 10:36:54,City Center,144,171,Clear,Conference,136,136.0
2025-11-03 14:38:54,City Center,76,72,Clear,None,149,149.0
2025-11-21 11:04:54,Tech Park,89,81,Clear,Conference,100,100.0
2025-10-27 10:24:54,City Center,108,76,Rainy,None,132,181.74
2025-11-18 11:52:54,Airport,68,47,Clear,None,128,153.27
2025-11-14 09:13:54,Tech Park,100,93,Foggy,None,103,103.0
2025-11-21 13:21:54,City Center,76,77,Cloudy,None,111,111.0
2025-10-30 11:33:54,City Center,63,74,Clear,None,103,103.0
2025-11-02 23:17:54,Tech Park,51,40,Clear,None,146,154.76
2025-10-24 21:12:54,Airport,106,63,Foggy,None,130,180.18
2025-11-15 14:45:54,Mall,82,67,Rainy,None,142,173.11
2025-11-11 06:09:54,Tech Park,52,53,Clear,None,110,110.0
2025-10-25 22:24:54,City Center,88,101,Cloudy,None,133,133.0
2025-11-09 00:48:54,Suburbs,55,52,Clear,None,149,149.0
2025-10-30 14:39:54,Tech Park,47,30,Clear,None,104,134.51
2025-10-28 11:21:54,Tech Park,55,65,Foggy,None,137,137.0
2025-10-26 19:29:54,Suburbs,73,72,Foggy,None,149,149.0
